情绪标签,时间,性别,评论
负面,2024-12-08 15:19:26 北京时间,保密,回复 @溯洄梦醒 :做的人下降了地铁不会亏本？亏本不会关闭？你以为服务的人不变，只有消费的人减少了？
负面,2024-12-08 15:33:01 北京时间,男,回复 @anemology :光靠多人口下沉市场不可能永远撑下去，参考世界上的大国美俄，美国3.3亿俄罗斯1.4亿，俄罗斯没什么参考价值，把经济发展起来即使人口下降，消费水平也不会降低.提高人均消费能力，比一个劲堆人口要更务实
负面,2024-12-08 15:46:59 北京时间,男,回复 @anemology :这是一个系统性的问题，你这样就很线性
负面,2024-12-08 15:50:45 北京时间,保密,回复 @溯洄梦醒 :另外美国人口增长相当快，要知道两百多年前美国才几百万人，中国已经上亿了。美国人口迅速增长（当然主要是因为移民）的这两百年，包括土地停止增长后的近一百年，美国不仅总量增长，人均也飞速增长。可见人均增长和人口增长根本不矛盾。
负面,2024-12-08 15:52:26 北京时间,保密,回复 @溯洄梦醒 :人家是有经济基础，我们才发展多少年，我们要是没有这10多亿人能发展到今天的成就？美国俄罗斯如果有10多亿人简直不敢想为怎样发展了
负面,2024-12-08 15:55:19 北京时间,保密,回复 @算数的时候算数 :至少要彩礼的会变少
负面,2024-12-08 15:55:45 北京时间,保密,回复 @丶不足为骑 :生产力跟不上你人少好个🐔八，给你丢到原始森林你一个人过的比城里好？
负面,2024-12-08 16:02:06 北京时间,保密,回复 @何三睡 :现在生产力过剩你不提?
负面,2024-12-08 16:04:04 北京时间,男,回复 @川味哥 :发展初期确实需要人口红利来完成积累，但现在明显是需要到转型的时候了，人口结构出现问题的根因是什么？是经济发展速度降缓，养育成本增高.以前养个孩子只要能吃饱饭就行，现在人们的标准提升了，养孩子不光是仅仅吃饱养大就够了，还要把孩子养的好.而且生育率降低也跟适龄适孕人口数量变少有关，7080那一代一家都是至少有几个兄弟姐妹，9000都是大多数都是独生子女.现在生育主力军应该是95后，95后还有多少非独生子女
负面,2024-12-08 16:08:13 北京时间,男,回复 @溯洄梦醒 :那样地铁会取消很多吧
负面,2024-12-08 16:11:40 北京时间,男,回复 @远山洒月 :确实，毕竟交通运输也是根据人口基数和城市常住人口来配套设置的，但人口又不是一下会断崖式下跌，生育率持续缓慢下跌期间还是能享受到一点红利的
负面,2024-12-08 16:11:47 北京时间,保密,回复 @归九极客 :当然了，而且我论证了这种复杂性（产业效率的重要性&gt;人均资源）。认为人口下降了人均生活水平就能提升的人，思维恐怕更加线性。
负面,2024-12-08 16:15:32 北京时间,保密,回复 @溯洄梦醒 :你说得对，但这是出生人口减少的原因，而不是好处。这正是支持生育补贴的理由。社会需要人才能运转，但养育孩子的成本很高、回报很低，父母十分亏本，需要社会做出补偿。
负面,2024-12-08 16:18:57 北京时间,男,回复 @何三睡 : 生产力跟不上？你猜现在有多少岗位是完全可以替代，但是考虑到就业岗位才让人干的？就这还有大把就业饱和
中立,2024-12-08 16:20:39 北京时间,保密,笑死😆 老婆都没有，怎么来孩子[滑稽]
中立,2024-12-08 16:21:33 北京时间,保密,回复 @算数的时候算数 :笑死😆老婆都还没有，考虑什么孩子[笑哭]
负面,2024-12-08 16:31:21 北京时间,男,回复 @anemology :人口下降了，人均生活水平很难说，要看怎么分配
负面,2024-12-08 16:50:22 北京时间,保密,回复 @归九极客 :我说的是人均。分配是另一个单独问题，对比世界各个国家来看，人口增长率对分配很难说有什么（生育补贴本身之外的）影响。
正面,2024-12-08 16:54:38 北京时间,保密,"回复 @anemology :全世界就一个老美,老美通过霸权吸收全世界最先进的技术,然后又通过军事控制全世界,一直吸全世界的血,怎么能比"
中立,2024-12-08 16:58:27 北京时间,保密,笑死你人口都砍一半了GDP还能不掉是吧[笑哭]，那一年不得增长10%[喜极而泣][喜极而泣][喜极而泣]，GDP是14亿人民创造出来的，现在分蛋糕就把创造的人砍了，蛋糕还能那么大？你拿啥把两个人创造的GDP变成一个人能创造的[喜极而泣][喜极而泣][喜极而泣]，所谓的高端产业又不是万能的，市场也不是无限大的，你把发达国家一抛开，世界上剩下的国家能消费所谓的高端产业？你指望非洲大草原跑上电车还是指望印度人手一个mate7？！[喜极而泣][喜极而泣][喜极而泣]
负面,2024-12-08 17:08:03 北京时间,保密,回复 @lolo2023 :你说霸权，那反而比发展经济还要更需要人口。难道美国能靠建国时候那200万人建立经济军事霸权？
中立,2024-12-08 17:12:00 北京时间,保密,二三十年！80、90后这一批也差不多进土了！00、10后的舞台了！
负面,2024-12-08 17:16:14 北京时间,男,回复 @繁花落尽依然腹泻 : 打了好几次分配问题，都被吞了，不想说了，不是人口多少问题，是资源分配不均的问题。说人均1W，真是每人都1W，你看有没有消费。
中立,2024-12-08 17:18:52 北京时间,男,回复 @anemology : 欧洲+美国人口多少了，人口多少不是问题，问题是我产的1000个面包，价值5000，到手只有3000块，因为月薪3000，多出来的去哪了[doge][doge]
负面,2024-12-08 17:36:41 北京时间,保密,"回复 @o0刺猬0o :视频、我回复的评论、我的评论都是在讨论人口，不知道为什么你突然说分配。那想必你对我说的人口增多是好事没有意见。,现在我们继续谈谈你说的这个事情。答案也很清楚：你说的人不可能单凭自己就生产这么多面包（自己生产的人也不存在这个问题），他需要他人投资建设的制作面包的机器或流水线，或者需要他人的渠道销售面包。因为他不能独立于他人的资产或服务来完成生产，他也不得不与他人分享获得的收益。"
负面,2024-12-08 17:45:29 北京时间,保密,回复 @溯洄梦醒 :人口太少，地铁会停运
负面,2024-12-08 17:51:40 北京时间,保密,回复 @anemology :难道你人不下降就不亏本了吗?
中立,2024-12-08 17:55:26 北京时间,保密,"回复 @算数的时候算数 :你不会觉得人类文明进化到现在就没有自然淘汰了吧[doge]，中国目前的国土面积上最适合的人口数量在7～9亿，将来会有接近一半的人被淘汰掉。一是通过战争非正常死亡，而是通过拉长时间等人自然衰老死亡。马原毛概教导我们要实事求是结合当时当地情况解决具体问题，所以现在再别拿着他老人家几十年前多生多育的结论指导当下的实践了。今时不同往日，现在的生产力，只要我们想，我们可以让绝大多数工厂实现无人化，我们不这么干，是因为我们还有大量人口需要就业。我们现在已经不是生产力落后到需要靠大量人力去补充的年代了。人的生产效率终究比不上机器，想要进一步发展生产力就要规模化机械化了。人口资源在特定时期是我们发展的红利，但是在发展了几十年将近一百年之后，曾经的红利就回变成累赘。与其等到那时候变得无药可救，不如趁现在一点点改变。从来没有完美的社会和理想的生活，真有的话就是毁灭[妙啊],评论区写不了多少，所以写的也有些略失偏颇。推荐把马原看完，关于矛盾，关于认识，关于实践，关于自由等等，看完后按照马原说的结合实际、结合当时当地，仔细看看我们一路走来的经历，会明白理解很多东西"
中立,2024-12-08 18:02:18 北京时间,保密,回复 @o0刺猬0o :那是，如果要比富豪发达国家的那些富人根本不够看[喜极而泣][喜极而泣]
负面,2024-12-08 18:07:05 北京时间,保密,回复 @Mr_蜂鸟 :不影响人口下降了亏得更多
中立,2024-12-08 19:43:38 北京时间,保密,好处多了，人均资源高了，就不会存钱防止衣食住行看病问题，就会消费提高生活质量，美国3亿人比中国14亿人消费能力高两杯
负面,2024-12-08 20:20:59 北京时间,男,回复 @算数的时候算数 :好在来着世间吃苦受罪的人少了
负面,2024-12-08 21:04:47 北京时间,男,回复 @算数的时候算数 :我不要，我父母比较开明，他们也支持我不要孩子
中立,2024-12-08 22:12:36 北京时间,保密,回复 @anemology :你以为现在地铁不亏本吗？[微笑]国家铁路，一直都是负盈利状态，靠着国家往里填钱来的
负面,2024-12-08 23:07:58 北京时间,保密,回复 @溯洄梦醒 :不那么挤=地铁可能要关闭了
负面,2024-12-08 23:14:29 北京时间,保密,回复 @算数的时候算数 :人少了，就会有更多的就业机会。
负面,2024-12-08 23:16:58 北京时间,男,回复 @非非常美丽大白兔12138 :人口又不是一下子会断崖式下跌，生育率持续缓慢下跌过程中还是能享受到一点红利的.
中立,2024-12-08 23:28:46 北京时间,保密,回复 @算数的时候算数 :人少了打螺丝的岗位就不多了[打call]
负面,2024-12-08 23:36:34 北京时间,保密,回复 @算数的时候算数 :竞争小，好找工作
负面,2024-12-08 23:42:39 北京时间,男,回复 @算数的时候算数 :地球的资源是有限的，出生人口下降，平均分配的资源就会更多。
负面,2024-12-08 23:45:12 北京时间,男,回复 @何三睡 :只谈理论不看实际是吧？现在多少人找不到工作，多少每天12小时只能拿5000的工资
中立,2024-12-08 23:46:08 北京时间,男,回复 @算数的时候算数 :好就好在为地球减轻负担[doge]
负面,2024-12-08 23:46:49 北京时间,男,回复 @算数的时候算数 :我有一个孩子了，不会要第二个孩子，我们这辈人不要孩子，会让父辈伤心难过，但绝对不会要求自己的孩子去结婚生子，随孩子心愿
负面,2024-12-09 00:10:23 北京时间,男,回复 @丶不足为骑 :正确的
负面,2024-12-09 00:13:17 北京时间,保密,回复 @anemology :我们现在面临的问题就是，就业岗位稀缺导致失业率上升。人口都不是问题
负面,2024-12-09 00:21:45 北京时间,保密,回复 @丶不足为骑 :啊？逻辑哪里来的
负面,2024-12-09 00:31:34 北京时间,保密,回复 @算数的时候算数 :儿孙自有儿孙福，没有儿孙我享福
中立,2024-12-09 00:37:36 北京时间,保密,不用卷了。
正面,2024-12-09 01:11:59 北京时间,保密,回复 @算数的时候算数 :你该不会以为“月薪3000，你不做有的是人做”这句话之所以能被老板们挂在嘴边，不是人口太多导致的吧？你好像不明白什么是有恃无恐
负面,2024-12-09 02:21:32 北京时间,保密,回复 @溯洄梦醒 :下降了就没人给你开地铁了
中立,2024-12-09 02:22:47 北京时间,保密,有好有坏，好的是20年后高考和就业没那么卷了。坏的事医保和养老金缴纳的人减少，养不起那么多人
负面,2024-12-09 02:30:57 北京时间,男,回复 @丶不足为骑 :糖尿病是生活富足的表现，难道糖尿病就好？
负面,2024-12-09 02:33:15 北京时间,保密,回复 @丶不足为骑 :然而大部分没思想的在猛生，有用吗
中立,2024-12-09 02:55:26 北京时间,保密,回复 @有趣de灵魂_ :不想要孩子，要老婆何用？[doge]
负面,2024-12-09 03:31:52 北京时间,男,回复 @算数的时候算数 :我告诉你好在哪里：劳动人民的数量和社会地位成反比，亘古不变
负面,2024-12-09 03:32:49 北京时间,保密,回复 @溯洄梦醒 :人少了那有些线路也会关闭
负面,2024-12-09 03:50:29 北京时间,保密,回复 @anemology :分配机制与生产率的调整合理化才能提高整体向上的生活体验
中立,2024-12-09 03:51:11 北京时间,男,好在我能更好的找到工作
中立,2024-12-09 03:51:18 北京时间,女,云南的生育率并不低[doge]
负面,2024-12-09 03:55:58 北京时间,男,回复 @anemology :地铁是民生工程，现在都一直在亏损，民生工程只要不私营就不会倒闭的
中立,2024-12-09 03:56:01 北京时间,男,回复 @anemology :现在是挤啊，也就是溢出了，下降一部分不是达到正好的标准[doge]
负面,2024-12-09 03:56:33 北京时间,保密,回复 @一串尤莉多放千酱 :现在还填得起，人越少更填不起了呀
负面,2024-12-09 04:00:14 北京时间,保密,回复 @晚来的米米 :和人口增加以保证更高的技术利用效率不矛盾
负面,2024-12-09 04:06:32 北京时间,保密,回复 @锤飞你是我灬 :公营也是需要政府钱的啊。人口减少，地铁收入进一步减少，亏损增加，而政府收入也减少，肯定越来越补贴不起。
中立,2024-12-09 04:11:53 北京时间,男,回复 @溯洄梦醒 :也可能很多城市就没有地铁了[doge][doge]
中立,2024-12-09 04:27:08 北京时间,男,回复 @anemology :你可以不开啊 又不是一定需要地铁   吃饭嫌人多 做饭嫌人少
正面,2024-12-09 04:30:35 北京时间,保密,回复 @グ夏カ天 :我没有“嫌人多”，我的意思就是所以人多比较好。而且地铁只是一个例子，许多工业技术都有这个特点，即大量的基础成本，但边际成本不高。
负面,2024-12-09 04:36:11 北京时间,保密,回复 @算数的时候算数 :那人口上升你觉得生活轻松了吗
负面,2024-12-09 04:41:26 北京时间,保密,回复 @有趣de灵魂_ :就没分配你拥有传承后代的资源。过好自己就行，不想当落榜生的话
负面,2024-12-09 04:48:54 北京时间,保密,回复 @o0刺猬0o :好笑，如果人均一万，也就是年人均2万5美元GDP以上，结果是世界GDP中国要吃掉40％甚至50％
中立,2024-12-09 04:58:22 北京时间,保密,老龄化怎么办呢
负面,2024-12-09 05:06:52 北京时间,保密,回复 @anemology :地铁本来不就是民生服务，真指望能回本呢，大不了到时候贵个几倍呗
负面,2024-12-09 08:10:39 北京时间,男,回复 @有猫撸的大力同学 :人口又不是一下子会断崖式下跌，地铁也不会一夜之间全部停运，生育率持续缓慢下跌过程中还是能享受到一点红利的.
中立,2024-12-09 08:11:50 北京时间,男,回复 @放下手中沙 :人口又不是一下子会断崖式下跌，地铁也不会一夜之间全部停运，生育率持续缓慢下跌过程中还是能享受到一点红利的.至于未来？相信后人智慧，发明出比地铁更便利的交通工具[鸣潮_你好]
负面,2024-12-09 08:13:32 北京时间,男,回复 @放下手中沙 :如果人均消费水平上升，地铁票上涨几倍，消费力也能支撑的住，但现在明显不能
中立,2024-12-09 08:17:23 北京时间,男,回复 @溯洄梦醒 :额，您说的这种情况呢，叫做通货膨胀。地铁价格涨好几倍，面包也涨好几倍，你工资也涨好几倍，有啥区别[doge]
中立,2024-12-09 23:11:46 北京时间,男,人多人少底层依然是
负面,2024-12-10 01:48:00 北京时间,男,回复 @o0刺猬0o :有没有想过那个北京ip的人是养猪的人或者是卖饲料的人呢？那么他的言论，思想就不言而喻。
负面,2024-12-12 10:29:24 北京时间,男,回复 @溯洄梦醒 :你怕是在做梦
中立,2024-12-08 10:59:06 北京时间,保密,社保其实国家最终还是会兜底，并不会崩溃。多的没有饿不死还是问题不大的。
负面,2024-12-08 11:16:03 北京时间,男,回复 @毕碧碧比比比 :是的，崩溃是肯定不会的，这关乎到国家信用，但国家可不会白白给他兜底，所以有些媒体散播人口焦虑。简单的道理，养猪场的猪不下仔了，急的不是猪，是农场主，包租公也不急
负面,2024-12-08 11:55:48 北京时间,男,回复 @毕碧碧比比比 : 现在的状态肯定是这样，但是国家现在并没有大力挽救地方债务哦！难保你的退休金吧不会像学生餐补一样挪作他用，这点才是最重要的问题
中立,2024-12-08 13:09:50 北京时间,保密,回复 @毕碧碧比比比 :怎么兜，是不是每年增加社保缴费[笑哭]
负面,2024-12-08 18:30:04 北京时间,保密,回复 @云遮雨 : 虽说现在劳动人口多，但是有一大批劳动者是没有缴纳社保的，因为不给交社保的临时工还是大多数，养老金还是由少数缴纳社保的工作单位和劳动者以及政府财政划拨在支撑，更何况这一大批没有参保的人，以后也不在领取养老金的考虑范围之内。
中立,2024-12-08 10:59:06 北京时间,保密,社保其实国家最终还是会兜底，并不会崩溃。多的没有饿不死还是问题不大的。
负面,2024-12-08 11:16:03 北京时间,男,回复 @毕碧碧比比比 :是的，崩溃是肯定不会的，这关乎到国家信用，但国家可不会白白给他兜底，所以有些媒体散播人口焦虑。简单的道理，养猪场的猪不下仔了，急的不是猪，是农场主，包租公也不急
负面,2024-12-08 11:55:48 北京时间,男,回复 @毕碧碧比比比 : 现在的状态肯定是这样，但是国家现在并没有大力挽救地方债务哦！难保你的退休金吧不会像学生餐补一样挪作他用，这点才是最重要的问题
中立,2024-12-08 13:09:50 北京时间,保密,回复 @毕碧碧比比比 :怎么兜，是不是每年增加社保缴费[笑哭]
负面,2024-12-08 18:30:04 北京时间,保密,回复 @云遮雨 : 虽说现在劳动人口多，但是有一大批劳动者是没有缴纳社保的，因为不给交社保的临时工还是大多数，养老金还是由少数缴纳社保的工作单位和劳动者以及政府财政划拨在支撑，更何况这一大批没有参保的人，以后也不在领取养老金的考虑范围之内。
中立,2024-12-09 04:24:05 北京时间,男,死亡率呢？
中立,2024-12-09 04:24:05 北京时间,男,死亡率呢？
中立,2024-12-08 09:35:53 北京时间,保密,要充分理解，丁克群体不是因为没钱或者没房，恰恰相反中国最早出现的成熟丁克群体就是在北京上海，而且是吃尽红利有房有事业的一群人。这群人穷了修身养性，富了环游世界，而且大部分是结婚夫妻一起浪的。
中立,2024-12-08 09:35:53 北京时间,保密,要充分理解，丁克群体不是因为没钱或者没房，恰恰相反中国最早出现的成熟丁克群体就是在北京上海，而且是吃尽红利有房有事业的一群人。这群人穷了修身养性，富了环游世界，而且大部分是结婚夫妻一起浪的。
中立,2024-12-13 05:13:04 北京时间,保密,n
中立,2024-12-13 05:13:04 北京时间,保密,n
中立,2024-12-08 06:25:45 北京时间,保密,看来你喜欢过节去景区看人头，不是买不到票就是飞机票价格打12折啊
负面,2024-12-08 15:52:26 北京时间,保密,出生人口减少一半，房地产也不半死不活。但去年gdp增长了5%
中立,2024-12-08 06:25:45 北京时间,保密,看来你喜欢过节去景区看人头，不是买不到票就是飞机票价格打12折啊
负面,2024-12-08 15:52:26 北京时间,保密,出生人口减少一半，房地产也不半死不活。但去年gdp增长了5%
中立,2024-12-09 17:32:59 北京时间,男,这才是机械的意义
中立,2024-12-20 15:26:30 北京时间,女,隔壁少子的结果就是年轻人更好找工作了
负面,2024-12-21 05:52:28 北京时间,保密,回复 @平平没棋 :不光年轻人好找工作，老年人也容易找工作，我们这里到35就不要了
负面,2024-12-23 09:51:21 北京时间,保密,回复 @香蕉猫保护协会会长 : 我单位也讨论过是不是上四休三。最后局长说等红头文件再执行。至于你35就没人要，那要反思下自己有没有跟上社会的发展
负面,2024-12-23 11:31:58 北京时间,保密,回复 @宝宝来了112233 :阁下莫非是福建李佳琪？你混得好所有人都混的好是吧？你有贵人相助所有人都有贵人相助是吧？又开始反思上了，我告诉你，这个社会就是不公平的，你活在舒适圈里没资格评判他人
负面,2024-12-27 02:21:10 北京时间,保密,回复 @宝宝来了112233 : 反思怪来了，何不食肉糜？
负面,2024-12-31 06:20:46 北京时间,男,回复 @宝宝来了112233 :你跟个哈巴一样，经典反思怪，你这么牛掰你贡献了几个新生儿啊
中立,2024-12-09 17:32:59 北京时间,男,这才是机械的意义
中立,2024-12-20 15:26:30 北京时间,女,隔壁少子的结果就是年轻人更好找工作了
负面,2024-12-21 05:52:28 北京时间,保密,回复 @平平没棋 :不光年轻人好找工作，老年人也容易找工作，我们这里到35就不要了
负面,2024-12-23 09:51:21 北京时间,保密,回复 @香蕉猫保护协会会长 : 我单位也讨论过是不是上四休三。最后局长说等红头文件再执行。至于你35就没人要，那要反思下自己有没有跟上社会的发展
负面,2024-12-23 11:31:58 北京时间,保密,回复 @宝宝来了112233 :阁下莫非是福建李佳琪？你混得好所有人都混的好是吧？你有贵人相助所有人都有贵人相助是吧？又开始反思上了，我告诉你，这个社会就是不公平的，你活在舒适圈里没资格评判他人
负面,2024-12-27 02:21:10 北京时间,保密,回复 @宝宝来了112233 : 反思怪来了，何不食肉糜？
负面,2024-12-31 06:20:46 北京时间,男,回复 @宝宝来了112233 :你跟个哈巴一样，经典反思怪，你这么牛掰你贡献了几个新生儿啊
中立,2024-12-09 15:07:46 北京时间,男,小国的调节能力和大国是两个概念
负面,2024-12-09 15:19:31 北京时间,男,回复 @Jayden_Chen_ :目前最有效的调节方式就是经济补贴，如果每个出生人口补贴相同的钱，那我国明显需要更多的预算，而且就算有足够的经济补贴，人口也不是能够迅速增长起来的
中立,2024-12-09 15:07:46 北京时间,男,小国的调节能力和大国是两个概念
负面,2024-12-09 15:19:31 北京时间,男,回复 @Jayden_Chen_ :目前最有效的调节方式就是经济补贴，如果每个出生人口补贴相同的钱，那我国明显需要更多的预算，而且就算有足够的经济补贴，人口也不是能够迅速增长起来的
中立,2024-12-09 10:12:20 北京时间,男,完全错误，不解释
中立,2024-12-09 10:12:20 北京时间,男,完全错误，不解释
负面,2024-12-10 01:10:04 北京时间,保密,1
负面,2024-12-10 01:10:04 北京时间,保密,1
中立,2024-12-22 11:29:38 北京时间,男,[呲牙]
中立,2024-12-22 11:29:38 北京时间,男,[呲牙]
中立,2024-12-16 17:51:44 北京时间,保密,会变相全民收税，家里有孩子的月底领补助。不过能不能拿到补助[吃瓜]就要另谈了。
中立,2024-12-17 10:25:35 北京时间,保密,生育补贴的钱难道只从已婚人士里抽嘛？
中立,2025-01-01 08:36:55 北京时间,男,你猜10个武警能不能守住幼儿园
中立,2024-12-16 17:51:44 北京时间,保密,会变相全民收税，家里有孩子的月底领补助。不过能不能拿到补助[吃瓜]就要另谈了。
中立,2024-12-17 10:25:35 北京时间,保密,生育补贴的钱难道只从已婚人士里抽嘛？
中立,2025-01-01 08:36:55 北京时间,男,你猜10个武警能不能守住幼儿园
中立,2024-12-09 12:26:40 北京时间,保密,十四亿人八亿老年人，你怕不怕
中立,2024-12-09 12:28:45 北京时间,保密,正好你下边一条评论解释了你第一句话，人口老龄化严重，劳动力没了，基数庞大能怎么样
负面,2024-12-09 13:09:55 北京时间,男,回复 @ydy888444 :这八亿是怎么造成的？想过这个问题吗.而如今人口出生率降低又是怎么造成的
负面,2024-12-10 10:53:52 北京时间,保密,回复 @溯洄梦醒 :那还真和他说的分配关系不大。不说西欧，东亚文化日韩都负增长，你这因果都没弄明白
中立,2024-12-09 12:26:40 北京时间,保密,十四亿人八亿老年人，你怕不怕
中立,2024-12-09 12:28:45 北京时间,保密,正好你下边一条评论解释了你第一句话，人口老龄化严重，劳动力没了，基数庞大能怎么样
负面,2024-12-09 13:09:55 北京时间,男,回复 @ydy888444 :这八亿是怎么造成的？想过这个问题吗.而如今人口出生率降低又是怎么造成的
负面,2024-12-10 10:53:52 北京时间,保密,回复 @溯洄梦醒 :那还真和他说的分配关系不大。不说西欧，东亚文化日韩都负增长，你这因果都没弄明白
中立,2024-12-23 02:05:40 北京时间,保密,妙计安天下，淳淳赤子心
中立,2024-12-23 02:05:40 北京时间,保密,妙计安天下，淳淳赤子心
中立,2024-12-08 01:39:44 北京时间,保密,总不能真搞成……那样吧，脸还是要的
负面,2024-12-08 01:52:30 北京时间,保密,是这样的
中立,2024-12-08 01:59:20 北京时间,保密,罗马尼亚
中立,2024-12-08 02:08:55 北京时间,保密,啥啊，生孩子的事情你怎么强制[tv_惊吓]
负面,2024-12-08 02:11:50 北京时间,保密,回复 @原装突鸡锤 :适龄青年服两年义务育
负面,2024-12-08 02:31:28 北京时间,男,回复 @Mackay_L :不少人想去还排不上号呢，除非大幅降低待遇，但又会造成战力锐减，参考东南亚
中立,2024-12-09 18:18:27 北京时间,男,好家伙，行罗马尼亚故事
负面,2024-12-10 14:59:35 北京时间,保密,回复 @原装突鸡锤 :多的是办法，最简单的建立能刺激女性回归家庭和生育的教育模式，再加以适当奖励，参考19世纪欧美的教会女校。。短期内马上就能刺激
负面,2024-12-10 15:01:46 北京时间,保密,回复 @原装突鸡锤 :还有放宽移民限制。。只能说真要做办法多的是
中立,2024-12-10 15:25:17 北京时间,保密,回复 @大魏丞相宇文泰 :楼主话里话外的意思可不是你说的这种[tv_doge]
中立,2024-12-08 01:39:44 北京时间,保密,总不能真搞成……那样吧，脸还是要的
负面,2024-12-08 01:52:30 北京时间,保密,是这样的
中立,2024-12-08 01:59:20 北京时间,保密,罗马尼亚
中立,2024-12-08 02:08:55 北京时间,保密,啥啊，生孩子的事情你怎么强制[tv_惊吓]
负面,2024-12-08 02:11:50 北京时间,保密,回复 @原装突鸡锤 :适龄青年服两年义务育
负面,2024-12-08 02:31:28 北京时间,男,回复 @Mackay_L :不少人想去还排不上号呢，除非大幅降低待遇，但又会造成战力锐减，参考东南亚
中立,2024-12-09 18:18:27 北京时间,男,好家伙，行罗马尼亚故事
负面,2024-12-10 14:59:35 北京时间,保密,回复 @原装突鸡锤 :多的是办法，最简单的建立能刺激女性回归家庭和生育的教育模式，再加以适当奖励，参考19世纪欧美的教会女校。。短期内马上就能刺激
负面,2024-12-10 15:01:46 北京时间,保密,回复 @原装突鸡锤 :还有放宽移民限制。。只能说真要做办法多的是
中立,2024-12-10 15:25:17 北京时间,保密,回复 @大魏丞相宇文泰 :楼主话里话外的意思可不是你说的这种[tv_doge]
正面,2024-12-08 11:57:38 北京时间,男,笑死，14亿跌到四亿还能拉起来?只会加速下跌。出生率下降只是表象，实质是现阶段育龄人口生育意愿降低，而随着时间过去只会进一步降低。你要拉人口就只能再现建国后每家都生4-7个的盛况，可能吗?以双独生子女结婚并只生一孩为例，父辈4人到孙辈仅一人，少了多少人口你可以自己算算
负面,2024-12-09 12:00:20 北京时间,保密,回复 @夜半梦不断 :你是没见过美国黑奴怎么拉人口的
负面,2024-12-11 11:23:06 北京时间,男,回复 @無欲卍無求 : 美国黑奴那还是19世纪的事了，怎么可能复刻
正面,2024-12-08 11:57:38 北京时间,男,笑死，14亿跌到四亿还能拉起来?只会加速下跌。出生率下降只是表象，实质是现阶段育龄人口生育意愿降低，而随着时间过去只会进一步降低。你要拉人口就只能再现建国后每家都生4-7个的盛况，可能吗?以双独生子女结婚并只生一孩为例，父辈4人到孙辈仅一人，少了多少人口你可以自己算算
负面,2024-12-09 12:00:20 北京时间,保密,回复 @夜半梦不断 :你是没见过美国黑奴怎么拉人口的
负面,2024-12-11 11:23:06 北京时间,男,回复 @無欲卍無求 : 美国黑奴那还是19世纪的事了，怎么可能复刻
中立,2024-12-08 15:40:05 北京时间,男,这还慢？
负面,2024-12-08 15:42:56 北京时间,男,回复 @WilliamBJ1998 :躺平的，浪费空气，浪费资源。他们能自我绝户，简直双喜临门。
中立,2024-12-08 15:46:11 北京时间,保密,一样的，当时生的有多块，没得也就有多快。毕竟人是有生命的。
负面,2024-12-09 03:01:58 北京时间,保密,回复 @天使什么都吻 :你是真逆天，他们死了你就是躺平的，你就得继续卷，以后岗位越来越少，人倒是越来越多，不得卷死你
中立,2024-12-08 15:40:05 北京时间,男,这还慢？
负面,2024-12-08 15:42:56 北京时间,男,回复 @WilliamBJ1998 :躺平的，浪费空气，浪费资源。他们能自我绝户，简直双喜临门。
中立,2024-12-08 15:46:11 北京时间,保密,一样的，当时生的有多块，没得也就有多快。毕竟人是有生命的。
负面,2024-12-09 03:01:58 北京时间,保密,回复 @天使什么都吻 :你是真逆天，他们死了你就是躺平的，你就得继续卷，以后岗位越来越少，人倒是越来越多，不得卷死你
中立,2024-12-09 00:16:58 北京时间,男,分配小鬼又来了[doge]，计划经济过的一定比现在好吧
负面,2024-12-09 05:26:38 北京时间,保密,回复 @宇拾叁a :你的意思:分配=计划经济
负面,2024-12-09 05:28:53 北京时间,男,回复 @哥斯拉大沙漠 :差不多，都是马克思经济学出来的，能差到哪去？
中立,2024-12-09 05:30:00 北京时间,男,回复 @哥斯拉大沙漠 :顺便再提一句，现在中国学的是西方经济学哈，用的是曼昆的教材，不仅是中国，世界上大部分国家都是西方经济学，你的马克思经济学只有上政治课才有点用，因为要考试[doge][doge][doge]
负面,2024-12-09 08:37:43 北京时间,女,回复 @宇拾叁a :就光盯着分配了，生产力是一点不看啊
中立,2024-12-09 09:06:54 北京时间,男,回复 @宇拾叁a :西方经济学也讲分配哦，不然哪来的福利国家[doge]
负面,2024-12-09 11:13:50 北京时间,保密,回复 @宇拾叁a :run国外 把nz整迷糊了吧
中立,2024-12-09 11:48:57 北京时间,男,回复 @宇拾叁a :按你这么说，新加坡分配那么好，一定是计划经济吧[微笑]
负面,2024-12-09 12:43:56 北京时间,保密,回复 @宇拾叁a :咋滴，外国就不讲fp了吗？
负面,2024-12-09 12:46:49 北京时间,保密,回复 @宇拾叁a :照你这么说，福利好的国家都是计划经济咯？
负面,2024-12-09 13:52:05 北京时间,保密,回复 @宇拾叁a :意思都没明白，抖啥机灵
中立,2024-12-09 16:02:47 北京时间,男,回复 @喜欢冬眠的北极熊 :谁给你说的，再分配和福利是一回事吗孩子？所谓的再分配是指通过高额税务进行对富人的限制，但是这会严重影响就业率以及企业会去更低的地方，而福利国家指的是政府开支本身有盈余或赤字在3或可接受的范围内去发福利，懂了吗孩子，而不是上来就说我要打土豪，一点都不可持续[星星眼][星星眼]
中立,2024-12-09 16:05:28 北京时间,男,回复 @庫鼠开车 :你好好看看我别的回复，谁在那抖机灵呢[doge]
